test_name,accuracy,f1_score,precision,recall,auc,confusion_matrix,run_i
p30,0.5596707818930041,0.5230312035661219,0.56957928802589,0.4835164835164835,0.5671533945506548,"[[232 133]
 [188 176]]",2
p31,0.44903225806451613,0.3480916030534351,0.22485207100591717,0.7702702702702703,0.5791844476055003,"[[234 393]
 [ 34 114]]",2
p2,0.7608370702541106,0.7212543554006968,0.6529968454258676,0.8054474708171206,0.8498167806278568,"[[302 110]
 [ 50 207]]",3
p3,0.760586319218241,0.7884892086330934,0.6748768472906403,0.9480968858131488,0.8526803300505722,"[[193 132]
 [ 15 274]]",3
p4,0.4991896272285251,0.2896551724137931,0.175,0.84,0.7702583025830257,"[[245 297]
 [ 12  63]]",3
p5,0.5023696682464455,0.510108864696734,0.9939393939393939,0.34309623430962344,0.8923066540693751,"[[154   1]
 [314 164]]",3
p6,0.7276995305164319,0.7202572347266881,0.7156549520766773,0.7249190938511327,0.7987349220358928,"[[241  89]
 [ 85 224]]",3
p7,0.5623188405797102,0.17032967032967034,0.09309309309309309,1.0,0.8541778843800478,"[[357 302]
 [  0  31]]",3
p8,0.754601226993865,0.5833333333333334,0.7777777777777778,0.4666666666666667,0.8718143203883495,"[[380  32]
 [128 112]]",3
p9,0.6539634146341463,0.3780821917808219,0.518796992481203,0.2974137931034483,0.7003293754066363,"[[360  64]
 [163  69]]",3
p10,0.6518282988871225,0.5981651376146788,1.0,0.42670157068062825,0.8756385526845709,"[[247   0]
 [219 163]]",3
p11,0.7200622083981337,0.4155844155844156,0.28444444444444444,0.7710843373493976,0.8314543889845094,"[[399 161]
 [ 19  64]]",3
p12,0.739938080495356,0.7333333333333334,0.8651685393258427,0.6363636363636364,0.8228543059895453,"[[247  36]
 [132 231]]",3
p13,0.44306418219461696,0.39277652370203164,1.0,0.2443820224719101,0.8763602583384942,"[[127   0]
 [269  87]]",3
p14,0.8815165876777251,0.8490945674044267,0.7535714285714286,0.9723502304147466,0.9490096596951435,"[[347  69]
 [  6 211]]",3
p15,0.9054263565891473,0.8904847396768403,0.8794326241134752,0.9018181818181819,0.9586437346437345,"[[336  34]
 [ 27 248]]",3
