test_name,accuracy,f1_score,precision,recall,auc,confusion_matrix,run_i
p12,0.8606811145510835,0.8948598130841121,0.9097387173396675,0.8804597701149425,0.8736885111946397,"[[173  38]
 [ 52 383]]",3
p13,0.9834368530020704,0.9898734177215189,1.0,0.9799498746867168,0.9887814775032819,"[[ 84   0]
 [  8 391]]",3
p14,0.9605055292259084,0.9715585893060296,0.963882618510158,0.9793577981651376,0.9696479299585525,"[[181  16]
 [  9 427]]",3
p15,0.896124031007752,0.919952210274791,0.9697732997481109,0.875,0.9203935698447894,"[[193  12]
 [ 55 385]]",3
p16,0.9161490683229814,0.9402654867256637,0.9023354564755839,0.9815242494226328,0.9267537186826178,"[[165  46]
 [  8 425]]",3
p17,0.6918429003021148,0.7955911823647294,0.7140287769784173,0.8981900452488688,0.5931252570958454,"[[ 61 159]
 [ 45 397]]",3
p18,0.6471494607087828,0.714107365792759,0.7647058823529411,0.6697892271662763,0.6330833175095469,"[[134  88]
 [141 286]]",3
p19,0.7876923076923077,0.8641732283464568,0.7634782608695653,0.9954648526077098,0.6811346548188655,"[[ 73 136]
 [  2 439]]",3
p20,0.5841446453407511,0.7065750736015701,0.6440071556350626,0.782608695652174,0.5153810642941077,"[[ 60 199]
 [100 360]]",3
p21,0.8590308370044053,0.902834008097166,0.825925925925926,0.9955357142857143,0.8023930870631515,"[[139  94]
 [  2 446]]",3
p22,0.6153846153846154,0.7213779128672746,0.7049504950495049,0.7385892116182573,0.5491069043506135,"[[ 84 149]
 [126 356]]",3
p23,0.6538987688098495,0.694074969770254,0.8294797687861272,0.5966735966735967,0.683841995841996,"[[191  59]
 [194 287]]",3
p24,0.979757085020243,0.9849246231155779,0.9839357429718876,0.9859154929577465,0.9823036580136556,"[[236   8]
 [  7 490]]",3
p25,0.6744827586206896,0.7870036101083032,0.6823161189358372,0.929637526652452,0.5736815365138592,"[[ 53 203]
 [ 33 436]]",3
p26,0.7067988668555241,0.7766990291262136,0.7792207792207793,0.7741935483870968,0.6741801632980859,"[[139 102]
 [105 360]]",3
p27,0.6283783783783784,0.7077577045696067,0.7223427331887202,0.69375,0.5987379807692307,"[[132 128]
 [147 333]]",3
p28,0.5738161559888579,0.7213114754098361,0.6407766990291263,0.825,0.4527048319327731,"[[ 16 222]
 [ 84 396]]",3
p29,0.37780713342140027,0.28959276018099545,0.6075949367088608,0.1900990099009901,0.4652247367593902,"[[190  62]
 [409  96]]",3
p30,0.8120713305898491,0.8580310880829016,0.8518518518518519,0.8643006263048016,0.8408141962421712,"[[178  72]
 [ 65 414]]",3
p31,0.584516129032258,0.6453744493392071,0.7325,0.5767716535433071,0.593124244300923,"[[160 107]
 [215 293]]",3
p1,0.8026315789473685,0.8293299620733249,0.9618768328445748,0.7288888888888889,0.8547483380816715,"[[221  13]
 [122 328]]",4
p2,0.7458893871449925,0.7651933701657457,0.9787985865724381,0.6281179138321995,0.8050582806221904,"[[222   6]
 [164 277]]",4
p3,0.6400651465798045,0.6074600355239786,1.0,0.4362244897959184,0.7181237359808788,"[[222   0]
 [221 171]]",4
p4,0.700162074554295,0.7234678624813154,0.9718875502008032,0.5761904761904761,0.7720570461687214,"[[190   7]
 [178 242]]",4
p5,0.8720379146919431,0.9128094725511303,0.8412698412698413,0.9976470588235294,0.8065101809954751,"[[128  80]
 [  1 424]]",4
p6,0.8513302034428795,0.8961748633879781,0.8523908523908524,0.9447004608294931,0.798055524334045,"[[134  71]
 [ 24 410]]",4
p7,0.7840579710144927,0.8505516549648947,0.7851851851851852,0.9277899343544858,0.7610277889952198,"[[117 116]
 [ 33 424]]",4
p8,0.9079754601226994,0.935483870967742,0.8877551020408163,0.9886363636363636,0.8664558319039452,"[[157  55]
 [  5 435]]",4
p9,0.8338414634146342,0.8891149542217701,0.8003663003663004,1.0,0.7588476850255478,"[[110 109]
 [  0 437]]",4
p10,0.7933227344992051,0.8617021276595744,0.7612781954887218,0.9926470588235294,0.728906042054831,"[[ 94 127]
 [  3 405]]",4
p11,0.968895800933126,0.976851851851852,0.9791183294663574,0.9745958429561201,0.9816782140107775,"[[201   9]
 [ 11 422]]",4
p12,0.868421052631579,0.9003516998827668,0.9186602870813397,0.8827586206896552,0.8843874271395109,"[[177  34]
 [ 51 384]]",4
p13,0.9813664596273292,0.988593155893536,1.0,0.9774436090225563,0.9873791621911923,"[[ 84   0]
 [  9 390]]",4
p14,0.9605055292259084,0.9715585893060296,0.963882618510158,0.9793577981651376,0.9671738927956037,"[[181  16]
 [  9 427]]",4
p15,0.8992248062015504,0.923439340400471,0.9584352078239609,0.8909090909090909,0.9173004434589801,"[[188  17]
 [ 48 392]]",4
p16,0.9161490683229814,0.9402654867256637,0.9023354564755839,0.9815242494226328,0.929096023554393,"[[165  46]
 [  8 425]]",4
p17,0.6903323262839879,0.794383149448345,0.7135135135135136,0.8959276018099548,0.5931201151789387,"[[ 61 159]
 [ 46 396]]",4
p18,0.6286594761171033,0.7035670356703567,0.7409326424870466,0.6697892271662763,0.6060404666962044,"[[122 100]
 [141 286]]",4
p19,0.7861538461538462,0.8633235004916421,0.7621527777777778,0.9954648526077098,0.6811238051839557,"[[ 72 137]
 [  2 439]]",4
p20,0.588317107093185,0.7045908183632734,0.6512915129151291,0.7673913043478261,0.5294233674668457,"[[ 70 189]
 [107 353]]",4
p21,0.9897209985315712,0.9922480620155039,0.9846153846153847,1.0,0.9914163090128755,"[[226   7]
 [  0 448]]",4
p22,0.6195804195804195,0.7235772357723578,0.7091633466135459,0.7385892116182573,0.5558785817320535,"[[ 87 146]
 [126 356]]",4
p23,0.719562243502052,0.7347994825355757,0.9726027397260274,0.5904365904365905,0.7852557172557171,"[[242   8]
 [197 284]]",4
p24,0.9784075573549258,0.9840319361277444,0.9762376237623762,0.9919517102615694,0.9831447702609096,"[[232  12]
 [  4 493]]",4
p25,0.6606896551724138,0.7791741472172352,0.6728682170542636,0.9253731343283582,0.5554662513326226,"[[ 45 211]
 [ 35 434]]",4
p26,0.6685552407932012,0.7422907488986785,0.7607223476297968,0.7247311827956989,0.6383438183197252,"[[135 106]
 [128 337]]",4
p27,0.581081081081081,0.6750524109014675,0.679324894514768,0.6708333333333333,0.5400801282051283,"[[108 152]
 [158 322]]",4
p28,0.6016713091922006,0.74,0.6564516129032258,0.8479166666666667,0.47617734593837535,"[[ 25 213]
 [ 73 407]]",4
p29,0.36591809775429324,0.2523364485981308,0.5912408759124088,0.1603960396039604,0.4615904447587616,"[[196  56]
 [424  81]]",4
p30,0.8079561042524005,0.8529411764705883,0.8583509513742071,0.8475991649269311,0.8469519832985386,"[[183  67]
 [ 73 406]]",4
p31,0.5909677419354838,0.6473859844271413,0.7442455242966752,0.5728346456692913,0.6050827214013977,"[[167 100]
 [217 291]]",4
